user_id,R,F,M,recency,freq,monetary,segment
105583,3,3,3,41,7,1704.93,成长客户
105584,1,4,4,109,8,2400.97,成长客户
105585,5,3,4,6,7,2331.96,保持关系
105586,3,4,3,35,10,1418.95,成长客户
105587,1,3,1,114,7,572.85,成长客户
105588,5,3,4,3,7,2237.77,保持关系
105589,2,5,5,65,12,2797.27,成长客户
105590,5,5,4,6,12,2621.19,高价值
105591,2,5,5,69,14,2840.06,成长客户
105592,2,2,1,53,5,532.5,预流失
105595,2,2,1,92,4,622.31,预流失
105596,4,5,4,17,14,2023.8,高价值
105597,1,1,1,257,1,78.44,流失
105598,5,5,5,3,12,3795.12,高价值
105599,5,4,5,2,10,2918.0299999999997,高价值
105600,5,4,4,12,8,2605.89,高价值
105601,5,3,4,7,7,2388.5,保持关系
105603,4,5,5,22,11,3699.39,高价值
105604,1,2,2,226,5,761.38,流失
105605,4,4,4,16,9,2671.11,高价值
105607,1,2,1,124,4,592.9200000000001,流失
105608,2,2,1,86,4,530.09,预流失
105609,1,1,1,177,2,506.11,流失
105610,2,4,3,72,9,1874.39,成长客户
105611,1,2,3,176,5,1490.22,成长客户
105612,3,5,5,34,13,3515.5099999999998,潜力客户
105613,5,5,5,7,19,4289.74,高价值
105614,4,1,2,20,3,974.8399999999999,一般
105616,1,1,1,211,1,34.99,流失
105617,1,1,1,99,1,558.34,流失
105618,2,5,5,53,11,2992.85,成长客户
105619,1,4,3,103,8,1335.6399999999999,成长客户
105621,1,5,5,109,12,3375.87,成长客户
105622,3,2,2,48,4,990.4900000000001,一般
105623,1,1,1,263,1,134.08,流失
105624,1,1,1,185,2,473.45,流失
105625,2,4,5,72,8,2946.77,成长客户
105626,4,4,4,22,9,2332.34,高价值
105627,3,5,4,31,13,2652.65,潜力客户
105628,5,5,4,10,13,2327.6800000000003,高价值
105629,5,5,5,7,13,3925.29,高价值
105630,4,4,4,16,10,2571.94,高价值
105631,5,5,5,6,15,3960.32,高价值
105632,4,5,3,14,13,1537.64,保持关系
105633,3,3,5,46,6,2910.5,潜力客户
105634,3,1,1,31,2,614.29,一般
105635,2,4,3,66,8,1432.29,成长客户
105636,2,4,2,84,10,863.44,成长客户
105637,3,5,4,49,17,2086.41,潜力客户
105638,5,5,3,1,12,1572.8600000000001,保持关系
105639,2,2,3,82,5,1799.55,成长客户
105641,5,3,3,1,7,1728.69,保持关系
105642,4,4,4,21,8,1943.6100000000001,高价值
105643,2,1,1,64,2,252.57,预流失
105644,4,5,5,28,12,2978.5,高价值
105645,4,3,2,14,7,901.34,保持关系
105646,5,5,5,9,11,3220.0099999999998,高价值
105647,2,5,5,64,14,4000.53,成长客户
105648,4,5,5,20,11,2878.9,高价值
105649,3,2,2,45,5,720.92,一般
105650,2,3,3,72,6,1793.4,成长客户
105651,1,3,3,162,6,1567.69,成长客户
105652,3,2,2,51,5,939.8899999999999,一般
105653,1,1,1,104,1,89.45,流失
105654,5,4,1,5,8,636.0600000000001,保持关系
105656,3,4,5,33,9,2730.05,潜力客户
105657,4,5,3,27,11,1631.75,保持关系
105658,2,2,3,54,5,1784.59,成长客户
105659,1,1,1,224,2,393.53,流失
105660,4,4,4,21,9,2720.8500000000004,高价值
105661,5,5,4,9,11,2645.17,高价值
105662,2,2,1,58,4,424.68,预流失
105663,5,1,1,3,3,224.89,一般
105664,5,4,4,12,10,2391.92,高价值
105665,4,4,4,14,10,2092.7799999999997,高价值
105667,4,5,5,13,12,2863.8,高价值
105668,1,3,4,129,6,2074.17,成长客户
105669,4,4,3,21,9,1808.63,保持关系
105670,1,1,1,317,2,435.5,流失
105671,1,3,4,113,7,2590.7599999999998,成长客户
105672,2,3,5,59,6,2845.36,成长客户
105673,3,5,5,36,14,4072.06,潜力客户
105675,5,1,2,3,3,1149.43,一般
105676,1,1,1,140,3,454.61,流失
105677,2,5,4,65,12,2093.33,成长客户
105678,3,5,4,38,12,2268.27,潜力客户
105679,4,5,4,16,14,2005.28,高价值
105680,2,5,5,73,14,2886.51,成长客户
105681,2,4,4,75,8,2565.93,成长客户
105682,1,1,1,128,2,379.77,流失
105683,1,1,1,133,1,652.47,流失
105684,2,3,4,64,7,2192.05,成长客户
105685,2,2,3,63,4,1324.0900000000001,成长客户
105686,5,3,5,2,7,2858.2,保持关系
105687,1,1,1,337,1,568.53,流失
105688,5,2,1,1,4,333.65999999999997,一般
105689,3,2,3,42,5,1335.9,成长客户
105690,4,3,4,15,6,2390.6699999999996,保持关系
105691,3,5,4,51,13,2662.34,潜力客户
105692,4,5,4,26,13,1963.79,高价值
105693,2,4,4,78,8,2313.71,成长客户
105694,5,2,4,2,4,2570.44,潜力客户
105695,4,4,4,13,9,2100.1800000000003,高价值
105696,1,4,4,141,8,2095.6,成长客户
105697,3,1,1,42,1,116.11,一般
105698,3,3,3,50,6,1673.3700000000001,成长客户
105699,2,2,2,64,5,949.89,预流失
105700,2,3,4,66,6,2248.81,成长客户
105701,3,2,2,42,5,747.29,一般
105702,1,3,3,101,7,1486.3899999999999,成长客户
105704,1,2,3,123,4,1269.77,成长客户
105705,3,3,2,34,7,851.96,成长客户
105706,5,5,5,5,15,4301.27,高价值
105707,3,4,3,31,9,1667.47,成长客户
105708,3,3,4,33,7,2149.03,潜力客户
105709,3,5,5,49,12,2832.41,潜力客户
105710,2,2,1,86,5,409.01,预流失
105711,5,4,3,2,10,1404.09,保持关系
105712,1,2,3,99,4,1848.27,成长客户
105713,2,5,5,69,16,4178.91,成长客户
105714,4,4,4,19,8,2092.71,高价值
105715,3,2,1,32,4,529.27,一般
105716,1,1,2,276,3,1083.62,流失
105717,5,5,3,1,12,1470.99,保持关系
105718,1,3,2,104,6,721.88,成长客户
105719,1,1,1,109,1,91.92,流失
105720,3,4,4,34,8,2556.05,潜力客户
105721,4,5,5,15,12,4102.3,高价值
105722,1,1,1,136,1,102.2,流失
105723,5,2,2,6,4,1154.74,一般
105724,5,2,4,6,5,2078.73,潜力客户
105725,3,2,1,47,4,446.70000000000005,一般
105726,3,1,1,29,2,145.84,一般
105727,1,1,1,169,2,159.49,流失
105728,3,5,4,29,15,2590.46,潜力客户
105729,4,5,5,14,12,3712.67,高价值
105730,5,4,4,3,10,2652.17,高价值
105731,2,1,1,67,2,165.63,预流失
105732,3,5,5,51,12,5837.35,潜力客户
105733,1,4,3,118,9,1306.52,成长客户
105734,5,3,2,4,6,955.12,保持关系
105735,4,5,5,22,15,3217.16,高价值
105736,3,4,4,49,8,2577.44,潜力客户
105737,3,3,4,33,7,1997.4499999999998,潜力客户
105738,2,5,5,57,15,3347.23,成长客户
105739,4,4,4,18,10,2139.91,高价值
105740,3,4,2,30,8,1219.8,成长客户
105741,1,1,2,261,2,849.75,流失
105742,4,4,4,15,9,2209.57,高价值
105743,2,1,1,83,2,199.5,预流失
105744,3,2,1,49,4,624.6700000000001,一般
105745,5,1,1,1,3,613.81,一般
105746,2,2,2,74,5,1076.1100000000001,预流失
105747,1,1,2,159,3,678.6,流失
105748,1,1,2,183,1,874.45,流失
105749,2,2,3,86,5,1844.95,成长客户
105750,1,1,1,111,3,371.74,流失
105753,2,1,1,71,2,236.87,预流失
105755,2,3,2,70,7,847.31,成长客户
105756,2,2,3,79,4,1316.6599999999999,成长客户
105757,2,1,2,54,3,1152.38,预流失
105758,1,3,2,179,6,867.1800000000001,成长客户
105759,3,1,2,31,1,885.84,一般
105760,5,2,3,2,5,1554.57,成长客户
105761,3,1,1,30,1,46.17,一般
105762,2,2,1,61,4,422.9,预流失
105763,3,4,5,35,10,2911.08,潜力客户
105764,2,5,5,98,11,2840.67,成长客户
105765,2,3,4,53,6,2012.21,成长客户
105766,1,5,5,105,11,2794.16,成长客户
105767,1,3,4,236,6,2356.11,成长客户
105768,4,3,3,17,7,1365.02,保持关系
105769,4,2,1,27,4,321.89,一般
105770,5,4,2,3,9,735.1,保持关系
105771,1,5,5,99,11,4115.59,成长客户
105772,4,5,4,13,13,2424.81,高价值
105773,5,3,2,1,7,1173.3799999999999,保持关系
105774,3,1,1,48,3,127.52000000000001,一般
105776,5,2,4,9,5,2344.7,潜力客户
105777,2,2,2,67,5,780.31,预流失
105779,1,1,1,234,1,81.58,流失
105780,5,5,5,11,16,4555.72,高价值
105781,4,4,3,14,9,1341.1,保持关系
105782,1,1,1,252,1,59.36,流失
105783,5,5,3,7,12,1460.03,保持关系
105784,1,5,3,116,11,1796.9,成长客户
105785,4,5,5,27,12,3301.05,高价值
105786,4,2,3,15,5,1499.64,成长客户
105787,5,4,4,11,10,2470.39,高价值
105790,2,1,1,55,1,39.26,预流失
105791,2,3,3,64,6,1836.03,成长客户
105793,1,2,2,101,4,819.19,流失
105794,4,5,5,28,13,2833.92,高价值
105795,2,2,2,72,5,1038.15,预流失
105796,2,3,2,94,6,1106.91,成长客户
105797,2,3,4,64,6,2154.01,成长客户
105798,4,4,5,24,9,3361.61,高价值
105799,4,2,2,14,4,938.98,一般
105800,5,5,4,8,15,2041.85,高价值
105802,3,2,3,52,5,1325.03,成长客户
105803,3,3,1,31,7,604.88,成长客户
105804,2,5,5,63,13,3736.9700000000003,成长客户
105805,3,4,2,29,8,907.72,成长客户
105806,1,1,1,152,3,379.81999999999994,流失
105807,2,4,4,90,8,1974.74,成长客户
105808,4,4,4,27,8,2348.98,高价值
105809,1,1,1,158,1,66.26,流失
105810,3,5,5,34,18,4473.0599999999995,潜力客户
105811,1,1,1,217,2,335.45,流失
105812,2,1,1,89,3,343.82,预流失
105813,4,5,5,21,13,4226.87,高价值
105814,1,2,1,147,5,452.58,流失
105815,4,1,1,19,3,366.4,一般
105816,2,1,1,88,1,32.86,预流失
105817,3,2,2,49,5,1133.3000000000002,一般
105818,5,2,1,5,4,563.3,一般
105819,2,1,1,75,2,102.17,预流失
105820,3,4,3,31,10,1528.24,成长客户
105821,2,4,4,94,9,2698.3900000000003,成长客户
105822,1,4,4,117,9,2580.17,成长客户
105823,3,1,2,40,3,681.5699999999999,一般
105824,2,2,1,84,4,566.8299999999999,预流失
105825,5,3,5,3,7,3354.76,保持关系
105826,5,3,4,2,6,2057.42,保持关系
105827,4,1,1,16,3,169.06,一般
105828,2,1,1,82,3,343.09,预流失
105829,4,5,5,26,13,6140.45,高价值
105830,2,2,2,72,4,947.3199999999999,预流失
105831,1,1,1,318,1,174.28,流失
105833,2,2,1,62,5,652.3299999999999,预流失
105834,2,4,2,58,9,1142.71,成长客户
105835,3,2,3,29,5,1566.1999999999998,成长客户
105836,5,2,3,8,5,1880.25,成长客户
105837,5,5,5,7,13,3949.5,高价值
105838,4,5,5,14,16,4275.48,高价值
105839,2,3,3,91,6,1357.03,成长客户
105840,1,2,2,107,4,1022.5699999999999,流失
105841,1,1,2,100,2,813.0699999999999,流失
105842,4,4,5,17,8,2757.87,高价值
105843,5,4,4,2,10,2524.47,高价值
105844,5,4,5,3,8,2932.6,高价值
105845,2,3,3,61,6,1365.68,成长客户
105847,4,2,3,24,5,1707.06,成长客户
105848,5,2,3,9,5,1333.79,成长客户
105849,2,2,3,82,5,1630.6100000000001,成长客户
105850,2,1,2,59,2,1169.96,预流失
105851,4,5,5,13,14,4584.39,高价值
105852,5,4,4,8,10,2284.01,高价值
105853,3,4,4,39,8,2555.16,潜力客户
105854,2,3,2,58,7,804.12,成长客户
105855,5,5,4,3,13,2203.2400000000002,高价值
105856,4,4,3,24,8,1501.65,保持关系
105857,3,5,5,40,13,3077.91,潜力客户
105858,2,2,3,97,4,1350.3899999999999,成长客户
105859,5,5,4,1,12,2379.67,高价值
105860,2,4,4,67,10,2070.04,成长客户
105861,3,2,2,52,5,894.2,一般
105862,5,5,5,1,12,3638.56,高价值
105865,1,1,1,220,1,210.74,流失
105866,1,3,3,157,6,1478.1799999999998,成长客户
105867,1,2,3,179,5,1341.15,成长客户
105868,4,1,1,19,3,441.75,一般
105869,4,5,4,16,15,2458.54,高价值
105870,2,1,1,55,1,74.15,预流失
105871,2,4,5,65,9,3623.36,成长客户
105872,5,5,5,2,13,2869.92,高价值
105873,1,3,3,118,6,1828.6299999999999,成长客户
105874,5,5,5,12,13,5063.8,高价值
105875,3,2,1,52,5,541.37,一般
105876,3,3,4,39,7,2690.76,潜力客户
105877,1,2,4,183,5,2476.26,成长客户
105878,2,4,4,85,8,2212.5,成长客户
105879,2,2,1,59,4,619.1800000000001,预流失
105880,5,4,4,6,9,1900.6000000000001,高价值
105881,2,1,2,79,3,970.0300000000001,预流失
105882,5,5,5,1,13,3401.12,高价值
105883,4,3,2,18,6,983.3399999999999,保持关系
105884,3,4,3,43,9,1585.39,成长客户
105885,5,1,2,3,3,815.59,一般
105886,2,4,5,62,9,3543.0099999999998,成长客户
105887,5,4,4,5,10,2079.09,高价值
105888,3,5,5,40,16,4073.75,潜力客户
105889,1,3,3,138,6,1591.86,成长客户
105891,3,4,2,30,9,1126.19,成长客户
105892,3,4,4,33,9,1957.33,潜力客户
105893,5,5,4,10,16,2210.52,高价值
105894,1,3,2,148,6,1202.05,成长客户
105895,3,2,1,46,5,368.37,一般
105896,2,5,5,85,11,3758.48,成长客户
105897,2,2,1,80,4,543.03,预流失
105898,4,4,2,20,8,1040.35,保持关系
105899,2,3,3,89,7,1634.31,成长客户
105900,5,4,3,6,9,1711.99,保持关系
105901,1,1,1,148,3,243.63,流失
105902,2,5,4,66,11,2023.4399999999998,成长客户
105903,5,5,5,10,12,3974.71,高价值
105904,1,1,1,353,1,52.09,流失
105905,4,1,1,21,3,562.53,一般
105906,1,1,2,117,3,1001.1600000000001,流失
105907,1,3,4,100,6,2528.97,成长客户
105908,1,2,2,207,4,1098.62,流失
105909,3,1,3,33,3,1777.23,成长客户
105911,1,2,1,113,5,598.06,流失
105912,3,1,1,37,2,512.77,一般
105913,1,1,1,321,1,93.72,流失
105914,2,3,4,83,7,1956.18,成长客户
105915,5,5,5,11,14,4452.23,高价值
105916,3,5,5,29,15,3440.95,潜力客户
105917,3,5,4,32,11,1982.83,潜力客户
105918,4,5,5,24,12,3705.07,高价值
105919,4,3,3,21,6,1854.3,保持关系
105920,4,4,5,21,10,3196.05,高价值
105921,5,4,3,7,9,1699.96,保持关系
105922,3,4,3,35,10,1551.19,成长客户
105923,1,2,3,132,5,1299.0,成长客户
105924,1,1,1,180,1,528.28,流失
105925,5,5,4,12,14,2409.14,高价值
105926,1,1,1,349,1,179.78,流失
105927,1,2,1,201,5,486.76,流失
105928,5,2,2,2,5,794.35,一般
105929,4,2,3,21,4,1345.93,成长客户
105930,4,4,5,20,10,3082.88,高价值
105931,3,4,2,34,9,852.5699999999999,成长客户
105932,3,4,4,30,8,2170.19,潜力客户
105933,5,5,5,8,13,3423.43,高价值
105934,3,1,3,43,3,1366.01,成长客户
105935,1,1,1,311,1,285.39,流失
105936,3,3,2,48,7,741.51,成长客户
105937,2,1,1,57,2,152.96,预流失
105938,5,4,2,10,10,977.43,保持关系
105939,2,3,5,78,7,2889.3,成长客户
105941,3,5,4,32,11,2498.15,潜力客户
105942,5,3,5,8,7,2898.0,保持关系
105943,5,4,4,3,8,2272.98,高价值
105944,4,5,5,27,17,3894.19,高价值
105945,5,2,2,9,5,1134.96,一般
105946,2,2,3,58,4,1325.6100000000001,成长客户
105947,4,5,5,14,12,3917.9,高价值
105948,3,3,2,32,6,1253.47,成长客户
105949,5,5,5,4,11,2724.29,高价值
105950,3,4,2,31,9,1154.0,成长客户
105951,2,2,2,94,4,713.31,预流失
105953,4,2,2,16,4,1174.25,一般
105954,1,1,1,237,3,400.49,流失
105955,3,3,2,31,7,821.6,成长客户
105956,4,3,3,22,6,1618.6,保持关系
105957,4,5,5,28,11,3488.44,高价值
105958,4,1,1,26,1,37.52,一般
105959,1,1,2,145,2,736.4100000000001,流失
105960,5,5,5,3,13,3485.7599999999998,高价值
105961,5,5,4,12,11,2643.87,高价值
105962,5,4,5,3,10,3271.4900000000002,高价值
105963,1,2,2,123,5,962.46,流失
105964,1,1,1,131,3,381.6,流失
105965,5,4,2,9,8,1197.01,保持关系
105966,4,3,4,22,7,2145.01,保持关系
105967,5,4,4,4,8,2033.48,高价值
105968,3,1,1,37,3,225.8,一般
105969,5,5,5,6,13,3006.01,高价值
105970,5,3,3,5,6,1668.1100000000001,保持关系
105971,1,2,2,122,4,1026.81,流失
105972,5,4,3,2,9,1385.26,保持关系
105973,4,3,2,15,6,1085.0300000000002,保持关系
105974,2,2,4,91,4,2057.49,成长客户
105975,5,4,4,6,10,2005.44,高价值
105976,5,3,4,9,7,1993.88,保持关系
105977,5,5,4,4,11,2088.78,高价值
105978,1,1,1,231,1,65.72,流失
105979,1,1,1,101,2,435.95,流失
105980,5,5,3,2,11,1590.3400000000001,保持关系
105981,1,1,1,110,1,257.92,流失
105982,4,4,3,15,10,1823.0,保持关系
105983,3,1,1,31,3,280.6,一般
105985,2,1,1,93,3,467.97999999999996,预流失
105986,5,3,3,4,7,1403.53,保持关系
105987,2,4,2,61,8,838.51,成长客户
105989,4,5,5,13,12,3513.7999999999997,高价值
105990,5,5,4,6,17,2569.97,高价值
105991,4,5,5,23,11,3199.2599999999998,高价值
105992,3,3,2,31,6,791.99,成长客户
105993,2,1,1,73,3,509.69,预流失
105994,5,2,3,4,5,1530.1100000000001,成长客户
105995,3,2,2,40,4,1184.06,一般
105996,1,4,4,135,9,2282.79,成长客户
105997,3,3,3,42,7,1577.13,成长客户
105998,1,1,1,240,3,392.52,流失
105999,1,1,3,117,2,1472.6,成长客户
106000,3,2,1,52,4,410.03999999999996,一般
106001,4,4,5,26,10,3665.38,高价值
106002,5,4,3,7,9,1653.3799999999999,保持关系
106003,5,4,3,10,8,1794.3,保持关系
106004,2,4,4,53,9,2022.99,成长客户
106005,5,3,3,5,6,1813.63,保持关系
106006,2,4,5,86,9,4404.17,成长客户
106007,3,4,4,29,10,2543.42,潜力客户
106008,3,4,4,38,8,2335.98,潜力客户
106009,1,2,1,124,4,298.81,流失
106010,3,1,1,40,2,200.18,一般
106011,4,1,1,23,2,516.8100000000001,一般
106012,1,1,1,290,1,70.95,流失
106013,5,5,5,5,20,3642.73,高价值
106014,3,3,2,50,7,1176.8500000000001,成长客户
106015,5,3,2,2,6,1142.51,保持关系
106016,3,4,5,34,10,5017.13,潜力客户
106017,3,2,3,30,5,1651.1799999999998,成长客户
106018,3,3,2,37,6,840.35,成长客户
106019,3,2,1,41,4,460.6,一般
106021,3,3,5,31,6,3475.9700000000003,潜力客户
106022,1,1,1,101,2,374.78,流失
106023,5,5,5,1,11,3447.9,高价值
106024,4,2,4,21,5,2418.96,潜力客户
106025,5,4,2,4,9,998.47,保持关系
106026,1,3,3,172,7,1472.22,成长客户
106027,1,4,3,103,8,1535.53,成长客户
106028,1,1,1,299,1,34.13,流失
106029,1,2,3,135,5,1614.51,成长客户
106030,2,4,5,70,8,2809.65,成长客户
106031,3,4,4,31,8,2692.19,潜力客户
106032,3,1,1,42,2,165.61999999999998,一般
106033,5,3,1,10,6,599.23,保持关系
106034,4,5,5,15,12,4015.04,高价值
106035,4,3,4,15,6,2009.99,保持关系
106036,1,3,1,110,6,563.96,成长客户
106037,4,4,4,17,10,2385.98,高价值
106038,2,3,5,53,7,2797.73,成长客户
106039,5,2,3,2,5,1491.26,成长客户
106040,2,4,3,53,9,1304.1,成长客户
106041,3,2,2,50,5,914.5,一般
106042,4,3,3,14,6,1307.49,保持关系
106043,1,1,1,361,1,319.55,流失
106044,4,5,5,18,11,2931.0499999999997,高价值
106045,4,3,4,24,7,1899.71,保持关系
106046,2,3,4,67,6,2679.29,成长客户
106047,1,3,3,130,7,1410.3,成长客户
106048,1,1,1,290,3,556.87,流失
106049,5,2,3,3,4,1310.6399999999999,成长客户
106050,3,5,5,43,13,4212.82,潜力客户
106051,4,5,4,22,11,2511.8,高价值
106052,3,4,4,46,8,2612.1,潜力客户
106053,3,5,5,38,14,3667.2200000000003,潜力客户
106054,3,3,4,30,6,2086.0299999999997,潜力客户
106055,2,1,1,69,2,402.23,预流失
106056,1,1,1,110,1,127.31,流失
106057,1,1,1,235,1,398.88,流失
106058,4,4,5,28,10,4022.45,高价值
106059,3,2,2,38,5,1122.27,一般
106060,4,3,2,18,6,941.3299999999999,保持关系
106061,4,3,3,24,7,1402.69,保持关系
106062,3,4,5,39,8,2847.35,潜力客户
106064,1,1,1,137,2,647.37,流失
106065,2,4,5,80,9,2823.38,成长客户
106066,5,5,5,12,11,3680.87,高价值
106067,3,4,5,30,9,3627.42,潜力客户
106069,3,4,5,35,10,3180.1,潜力客户
106070,5,5,5,3,16,3303.56,高价值
106071,5,5,5,8,20,6205.19,高价值
106072,2,3,4,61,6,2120.2000000000003,成长客户
106073,5,5,5,8,15,5177.8,高价值
106074,5,5,5,5,13,3734.65,高价值
106075,3,2,1,37,4,271.78,一般
106076,5,3,2,12,7,716.17,保持关系
106077,5,4,4,12,10,2605.83,高价值
106078,3,3,2,45,6,714.9399999999999,成长客户
106079,4,4,3,18,8,1661.73,保持关系
106080,2,2,3,58,4,1306.67,成长客户
106081,4,4,5,23,9,2827.6800000000003,高价值
106082,3,4,4,42,9,2592.32,潜力客户
106083,5,3,3,10,7,1552.53,保持关系
106084,5,4,5,4,8,2759.14,高价值
106085,2,2,1,67,4,425.58,预流失
106086,2,4,5,69,9,3233.46,成长客户
106088,1,1,3,284,3,1604.83,成长客户
106089,5,2,2,2,4,805.04,一般
106091,1,1,1,248,3,428.73,流失
106092,1,2,2,108,5,972.46,流失
106094,5,5,4,1,13,2111.49,高价值
106095,4,4,4,16,10,2039.68,高价值
106096,1,1,3,216,3,1805.8899999999999,成长客户
106097,2,5,5,55,14,3274.7,成长客户
106098,5,3,3,10,7,1598.88,保持关系
106099,5,2,2,7,5,956.29,一般
106100,1,1,1,354,1,20.78,流失
106101,4,2,2,18,4,1071.54,一般
106102,3,5,4,32,15,2457.52,潜力客户
106103,3,5,4,45,12,2302.2,潜力客户
106105,4,2,4,16,5,1937.5700000000002,潜力客户
106106,1,1,1,217,2,658.38,流失
106107,3,4,4,38,8,2341.6,潜力客户
106108,1,2,2,147,5,719.3100000000001,流失
106109,2,3,5,71,6,2736.41,成长客户
106110,1,1,1,161,3,356.78000000000003,流失
106111,5,4,2,6,10,843.25,保持关系
106112,5,5,5,5,13,3435.21,高价值
106113,4,5,4,23,14,2704.97,高价值
106114,1,3,4,105,7,2243.88,成长客户
106115,5,4,5,12,10,2903.71,高价值
106116,2,4,5,96,8,2786.85,成长客户
106117,1,1,2,152,2,947.04,流失
106118,1,1,1,354,1,36.57,流失
106119,3,4,3,51,9,1748.9099999999999,成长客户
106120,4,5,5,18,12,3791.11,高价值
106121,2,1,1,81,3,451.41,预流失
106122,1,1,2,203,2,782.54,流失
106124,1,1,1,135,1,26.81,流失
106125,5,3,4,1,7,2455.3999999999996,保持关系
106126,2,3,2,61,7,756.53,成长客户
106127,4,5,5,18,14,3851.17,高价值
106128,2,2,1,62,4,357.6,预流失
106129,3,5,4,43,11,2131.12,潜力客户
106130,1,1,3,140,2,1340.33,成长客户
106131,4,5,4,17,18,2453.0499999999997,高价值
106132,2,2,3,78,4,1777.1000000000001,成长客户
106134,2,4,5,68,8,3410.61,成长客户
106135,3,1,1,51,1,34.06,一般
106136,5,2,3,3,4,1854.49,成长客户
106137,1,1,1,254,1,79.22,流失
106138,1,2,2,102,5,990.6999999999999,流失
106139,4,3,3,20,7,1547.3899999999999,保持关系
106140,3,4,4,29,9,2170.24,潜力客户
106141,5,3,4,8,7,2432.27,保持关系
106142,4,2,2,13,4,1119.27,一般
106143,5,1,1,10,1,34.75,一般
106144,1,1,1,130,2,129.6,流失
106145,3,4,5,47,9,3322.49,潜力客户
106146,3,4,5,38,8,3195.98,潜力客户
